,title,brand,model,price,discount,discount_%,sex,colour,cushioning,stability,best_use_surface,midsole,outsole,upper,link_shoes
206,Nike Zoom Vomero 16,Nike,Zoom Vomero 16,149.95,0.0,0.0,women, Wht/Pnk/Aq/Gd,Low,Neutral,"All Around,Walking,Roads and Pavement","ZoomXfoam technology delivers Nike's greatest energy return, providing ultimate responsiveness and cushioning for long-distance racing.Zoom Airlocated in the heel and forefoot consists of low-profile pressurized air pockets that flex on contact for responsive cushioning, updated for a plusher underfoot feel.",High Abrasion Rubber provides increased durability.Small Lugged Outsole gives runners full coverage improved traction,"Sandwich mesh provides a more accommodating fit with the right amount of mechanical stretch, durability, and soft feel.Midfoot Band delivers a locked-down fit in specific key areasPlush Tonguegives a comfortable fit.Heel Clipgives runners inherit support.  ",https://www.runningwarehouse.com/Nike_Zoom_Vomero_16/descpage-NV16W14.html
207,Nike Oneonta Sandal,Nike,Oneonta Sandal,65.0,29.88,45.97,women, Black/Grey,,,,Contoured Footbedis designed with recycled materials and offers a soft platform that has some inherent stability.,Strategically Placed lugged outsole provides traction and additional durability when trekking over mud or river rock.,"Plush Adjustable Strapswrap across the top of the midfoot for secure, and gentle comfort.Adjustable Elastic Heel Cinch creates a personalized fit and lock down.  ",https://www.runningwarehouse.com/Nike_Oneonta_Sandal/descpage-NONNW1.html
208,Nike Wildhorse 8,Nike,Wildhorse 8,129.95,0.0,0.0,women, Bright Cactus/White/Volt,Medium,Neutral,"All Around,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","React Foammidsole provides a soft, smooth ride.Saddle Design provides a cradled and secure fit during lateral movements and landings.",High-Abrasion Rubber and Mitton Rubber Combinationprovides enhanced traction and grip.Multi-Directional Lugsprovide increased traction on trails.Heel Rock Plate for rock and root protection underfoot,Infused Modern Meshupper for enhanced ventilation and a lightweight feel.Cushioned Collar provides a soft comfort and a streamlined look.  ,https://www.runningwarehouse.com/Nike_Wildhorse_8/descpage-NWH8W03.html
209,Nike Spike-Flat Spikes,Nike,Spike-Flat Spikes,100.0,84.95,84.95,unisex, White/Black,Low,Neutral,,"Zoom Airlocated in the heel consists of low-profile pressurized air pockets that flex on contact for responsive cushioning.Cushlon LTis a full-length midsole foam that delivers plush, resilient cushioning.TPU Shankis a thermoplastic unit in the bottom midfoot for improved heel-to-toe transition.",Generative Horseshoe Plate offers increased propulsion and traction in a low to the ground design.Green Rubberoutsole provides durable traction.Waffleoutsole design in the forefoot provides multi-surface traction and a touch of cushioning.,Flymesh offers lightweight breathability and seamless support for an adaptive fit.Internal Archstrap provides a snug and secure midfoot lockdown.  ,https://www.runningwarehouse.com/Nike_Spike-Flat_Spikes/descpage-NUSPFL2.html
210,Nike Winflo 10,Nike,Winflo 10,99.95,0.0,0.0,women, Black/White/Black,Low,Neutral,"All Around,Fast Runs,Walking,Roads and Pavement",:AIR Foamoffer a bouncy and responsive underfoot with a touch of cushioning for comfort.,:Waffle-Inspired Rubber Pattern provides excellent traction and grip on road surfaces.,:Engineered Meshoffers a highly breathable design with enhanced durability.Padded Collarprovides a well cushioned lockdown for you ankle.  ,https://www.runningwarehouse.com/Nike_Winflo_10/descpage-NWI10W1.html
211,Nike Zoom Rival Distance Spikes,Nike,Zoom Rival Distance Spikes,69.95,0.0,0.0,unisex, Blue Chill/Blk,,,"800-1500m,Distance (3k-10k),Dirt,Rubber,Grass","Phylonis a full-length midsole foam that delivers lightweight, resilient cushioning, with an added unit in the heel to increase comfort.",Pebax Plateat the forefoot is a stiff polymer plate for increased propulsion.Rubber Outsoleextends from the heel to the Pebax plate and is textured for additional grip.Contains 4 spike receptacles per shoe.,"Single layer meshcomprises the upper for lightweight breathability.No-sew overlaysin the heel are strategically placed for a secure fit.Overlays across the eyestays and in the forefoot increase durability without adding bulk to the shoe.Internal arch bandwraps around the midfootkeeping the foot secure and supported.Slip Lastinginvolves wrapping and stitching the upper in a bootie-like shape before attaching the upper to the midsole, which helps promote flexibility and decreases weight.  ",https://www.runningwarehouse.com/Nike_Zoom_Rival_Distance_Spikes/descpage-NZRDU5.html
212,Nike Zoom Rival Jump Spikes,Nike,Zoom Rival Jump Spikes,69.95,0.0,0.0,unisex, Black/Silver/Grey,,,"Long Jump,Triple Jump,Pole Vault,High Jump,Rubber","Cushlonfull-length midsole for a lightweight, responsive ride.","6 specifically placed forefoot spikesoffer traction that penetrates the track and the takeoff board. Combined with heel outsole traction, it delivers dependable traction on all surfaces.",Diagonal Midfoot Strapprovides extreme midfoot containment while allowing for easy adjustments.Multi-layered Engineered Meshupper feels lightweight and breathable.Stripped Skin Overlaysadd durability and create a racing look.  ,https://www.runningwarehouse.com/Nike_Zoom_Rival_Jump_Spikes/descpage-NZRJU1.html
213,Nike Zoom Rival Multi Spikes,Nike,Zoom Rival Multi Spikes,69.95,0.0,0.0,unisex, White/Black/Silver,,,"Short Hurdle,100-400m,Long Hurdle,800-1500m,Long Jump,Triple Jump,Pole Vault,High Jump,Dirt,Rubber,Grass",no information,Solid Rubberthrough the heel has a horizontal traction pattern for added grip and durability.Spike Plateextends under the arch for a springier toe-off.Contains 6 spike receptacles per shoe.,Lightweight meshcomprises the upper for lightweight breathability.Zoned Overlaysare strategically placed for enhanced durability.Arch Bandwraps around the midfootkeeping the foot secure and supported.3/4-Length Bootieconstruction eliminates layers and weight while providing a sock-like fit.  ,https://www.runningwarehouse.com/Nike_Zoom_Rival_Multi_Spikes/descpage-NZRMU3.html
214,Nike Zoom Rival SD 2 Throw Shoes,Nike,Zoom Rival SD 2 Throw Shoes,64.95,0.0,0.0,unisex, Volt/Cave Purp,,,"Shot Put/Discus/Hammer,Asphalt",EVA midsoleprovides lightweight and durable cushioning.,Rubber outsole provides durable traction.Pivot Pointis located at the medial forefoot and is designed for ease of rotation.Flex Groovespositioned at the heel and forefoot are engineered to enhance flexibility and range of motion.,"Synthetic Leatherupper provides protection, comfort, and a supportive fit.Open meshcovers portions of the upper, providing great breathability.Support VELCRO Strapwraps around the midfoot keeping the foot secure for increased lockdown.  ",https://www.runningwarehouse.com/Nike_Zoom_Rival_SD_2_Throw_Shoes/descpage-NRSD2U3.html
215,Nike Zoom Rival Sprint Spikes,Nike,Zoom Rival Sprint Spikes,69.95,0.0,0.0,unisex, Blue Chill/Black,,,"Short Hurdle,100-400m,Long Hurdle,Rubber","Phylon Wedge is a thin foam piece in the heel for lightweight, resilient cushioning.","Pebax Plate at the forefoot is a stiff polymer plate for increased propulsion, with an updated design to improve explosiveness through the gait cycle.Rubber Outsole extends from the heel to the Pebax plate and uses a design inspired by the traction pattern on high-end racing flats for excellent grip and durability.Contains 7 spike receptacles per shoe.","Lightweight mesh comprises the upper for lightweight breathability.Synthetic Overlays secure the midfoot and the heel while leaving the forefoot free to flex.Internal arch band wraps around the midfoot keeping the foot secure and supported.3/4 Length Internal Bootie attaches the upper to the midsole, helping promote flexibility and decrease weight.EVA sockliner mimics the curvature of the heel and arch for increased comfort and support.  ",https://www.runningwarehouse.com/Nike_Zoom_Rival_Sprint_Spikes/descpage-NZRSU5.html
216,Nike Zoom Rival Waffle 6 Spikeless,Nike,Zoom Rival Waffle 6 Spikeless,64.95,0.0,0.0,unisex, White/Black,,,"Cross Country,Distance (3k-10k),Dirt,Rubber,Grass",ZoomX Midsole Foamoffers enough protection for training and cross country races.,Full Length Waffle Patternprovides enhanced traction on various surfaces and terrain,Engineered Meshis soft and slightly stretchy offering a breathable and comfortable fit with secure and lockdown  ,https://www.runningwarehouse.com/Nike_Zoom_Rival_Waffle_6_Spikeless/descpage-NZRW62.html
217,Nike Zoom Rival XC 6 Spikes,Nike,Zoom Rival XC 6 Spikes,64.95,0.0,0.0,unisex, Volt/White/Black/Pk,,,"Cross Country,Distance (3k-10k),Dirt,Rubber,Grass",ZoomX Midsole Foamoffers enough protection for training and cross country races.,Full Length Waffle Patternprovides enhanced traction on various surfaces and terrain,Engineered Meshis soft and slightly stretchy offering a breathable and comfortable fit with secure and lockdown  ,https://www.runningwarehouse.com/Nike_Zoom_Rival_XC_6_Spikes/descpage-NZRXC65.html
218,Nike ZoomX Dragonfly XC Spikes,Nike,ZoomX Dragonfly XC Spikes,149.95,0.0,0.0,unisex, Volt/White/Black,,,"Cross Country,Distance (3k-10k),Dirt,Rubber,Grass",ZoomX foam has long been the industry leader in lightweight and responsive cushioning.Pebax Plate extends the full-length of the shoe and delivers a stable and snappy ride.,Heel Piece provides added traction to help take on challenges encountered on course.Spike Plate  in forefoot houses removable pins and protects the midsole.,Vaporweave in the midfoot assists with keeping out water and muck so you can keep focus on the path ahead.Engineered Mesh in the forefoot with protective overlays help contain your toes while keeping a minimal profile.   ,https://www.runningwarehouse.com/Nike_ZoomX_Dragonfly_XC_Spikes/descpage-NZXDXC3.html
219,Nike Air Zoom Victory Spikes,Nike,Air Zoom Victory Spikes,179.95,0.0,0.0,unisex, Hyper Pink/Blk/Org,,,"800-1500m,Rubber","Zoom Xfoam technology in the heel and midfoot delivers Nike's greatest energy return, providing ultimate responsiveness and cushioning for long-distance racing.Zoom Air Unit provides a high level of energy return and is split for stability on both curves and straightaways.Full-Length Carbon ""Flyplate""features layers of carbon that are specifically tuned to provide stiffness where needed for optimal running efficiency.",ShockWave Generated Outsole Platehelps create a smooth transition with optimal traction.Contains 6 spike receptacles per shoe.,"ATOMKNITupper with ""Victory Knit"" pattern provides a secure hold of the foot while minimizing weight and optimizing breathability.Matumbo Holeis cut out at heel to add comfort and cut weight.Notched Lace Design ensures the laces stay tied and in place.Padprint Swoosh delivers high visibility branding without affecting weight or ventilation.  ",https://www.runningwarehouse.com/Nike_Air_Zoom_Victory_Spikes/descpage-NZVUS07.html
220,Nike Zoom High Jump Elite Spikes,Nike,Zoom High Jump Elite Spikes,124.95,0.0,0.0,unisex, Volt/Purp/Mint,,,"High Jump,Rubber","Phylon is a full-length midsole foam that delivers lightweight, resilient cushioning.","Pebax Plate is a full-length, stiff polymer plate for increased propulsion.Contains 11 spike receptacles per shoe.",Synthetic Skin Mesh Upper provides ultimate breathability while keeping weight at a minimum.Lock Down Strapis located in the midfoot and is a Velcro strap designed to maintain a secure fit.  ,https://www.runningwarehouse.com/Nike_Zoom_High_Jump_Elite_Spikes/descpage-NZHJEU4.html
221,Nike Zoom Ja Fly 4 Spikes,Nike,Zoom Ja Fly 4 Spikes,109.95,0.0,0.0,unisex, Black/White/Gold,,,"100-400m,Rubber",no information,Computational Designed Hexagonal Plate has underlying stiffness channels that has delivers stiffness from foot stick to toe off.,Engineered Woven Upper delivers strong lockdown and containment.Notched Racing Laces is lightweight and offers some stretch for a secure lace tie.  ,https://www.runningwarehouse.com/Nike_Zoom_Ja_Fly_4_Spikes/descpage-NJF4U01.html
222,Nike Zoom Javelin Elite 3 Spikes,Nike,Zoom Javelin Elite 3 Spikes,149.95,0.0,0.0,unisex, White/Bk/Or/Pk,,,"Javelin,Rubber",High-Density Foamin the midsole helps with cushioning while allowing for momentum to be transferred during the throwing process.,"Pebax Plateis a full-length, stiff polymer plate for increased ground contact with minimal flex.Contains 11 spike receptacles per shoe.","Forefoot Lockdown Strapsare adjustable for a personalized, snug fit.  ",https://www.runningwarehouse.com/Nike_Zoom_Javelin_Elite_3_Spikes/descpage-NZJE3U5.html
223,Nike Zoom Long Jump Elite Spikes,Nike,Zoom Long Jump Elite Spikes,149.95,0.0,0.0,unisex, White/Blk/Org,,,"Long Jump,Rubber",no information,no information,X-Cross diagonal strapensures a locked-down and custom fit.OutsoleSharkskin in the heel for added bite.Nylon Plateis 3/4 length at the forefoot and is designed for optimal traction on many surfaces.Contains 7 spike receptacles per shoe.  ,https://www.runningwarehouse.com/Nike_Zoom_Long_Jump_Elite_Spikes/descpage-NZLSUS5.html
224,Nike Zoom Mamba 6 Spikes,Nike,Zoom Mamba 6 Spikes,109.95,0.0,0.0,unisex, White/Black/Silver,,,"Distance (3k-10k),Steeplechase,Rubber",Increased Heel Cushioning for long distance protection.,Spike Platerefined with updated spike placement and reduced pins to save weight.,Enginnered Upperis lightweight and minimal with specificengineered areas for extra durability and containment.Notched RacingLaces is lightweight and notched with a little stretch to provide a secure lace tie.  ,https://www.runningwarehouse.com/Nike_Zoom_Mamba_6_Spikes/descpage-NZM6US1.html
